customer_id,amount,time
4354,31.67,408
4367,30.0,408
4374,10.25,408
4390,2.29,408
4472,2.39,408
4475,19.41,408
4480,1.48,408
4498,8.98,408
4501,16.08,408
4507,0.9500000000000001,408
4511,17.03,408
4514,18.33,408
4522,14.58,408
4524,0.81,408
4532,18.96,408
4535,24.95,408
4549,0.8200000000000001,408
4552,28.04,408
4553,6.54,408
4565,5.53,408
4577,22.26,408
4585,5.47,408
4594,1.19,408
4608,2.5300000000000002,408
4618,22.93,408
4621,7.12,408
4665,14.62,408
4669,3.39,408
4679,0.24,408
4712,8.6,408
4726,6.21,408
4732,4.65,408
4757,1.25,408
4758,9.53,408
4781,0.96,408
4791,2.59,408
4826,22.31,408
4831,25.52,408
4862,6.98,408
4869,12.59,408
4872,3.02,408
4888,1.09,408
4890,23.98,408
4892,1.27,408
4906,5.66,408
4911,28.0,408
4915,13.61,408
4917,16.74,408
4928,32.13,408
4929,3.07,408
4935,8.14,408
4951,1.19,408
4969,3.24,408
4997,3.43,408
5023,16.84,408
5039,3.61,408
5040,33.31,408
5041,2.98,408
5048,8.52,408
5054,20.02,408
5059,9.81,408
5098,2.4,408
5103,9.42,408
5116,14.45,408
5125,5.26,408
5137,21.55,408
5160,1.71,408
5223,4.51,408
5241,2.9,408
5245,1.46,408
5250,3.83,408
5253,22.59,408
5267,2.38,408
5305,5.07,408
5341,24.54,408
5377,9.36,408
5411,12.75,408
5440,0.44,408
5441,26.7,408
5444,6.01,408
5466,1.07,408
5474,5.9,408
5477,2.8,408
5491,12.53,408
5496,5.23,408
5501,21.17,408
5508,1.7000000000000002,408
5518,21.69,408
5554,17.95,408
5571,11.0,408
5572,19.04,408
5583,3.16,408
5585,0.38,408
5609,1.33,408
5620,3.25,408
5623,13.05,408
5634,16.48,408
5637,20.22,408
5678,2.09,408
5688,5.32,408
5696,13.05,408
5699,20.06,408
5717,16.21,408
5723,20.93,408
5725,27.88,408
5729,11.33,408
5746,19.14,408
5773,4.57,408
5786,7.7,408
5808,19.78,408
5809,16.72,408
5874,16.61,408
5878,21.54,408
5880,5.4,408
5886,4.8100000000000005,408
5893,2.84,408
5905,15.4,408
5915,2.43,408
5926,15.61,408
5960,12.68,408
5985,4.19,408
5999,3.19,408
6024,23.07,408
6034,4.14,408
6040,23.81,408
6062,6.16,408
6081,0.52,408
6100,16.86,408
6112,20.38,408
6115,27.0,408
6134,14.22,408
6144,26.31,408
6152,14.32,408
6153,3.17,408
6156,12.21,408
6165,17.85,408
6172,1.11,408
6174,18.33,408
6176,1.22,408
6179,23.78,408
6184,16.17,408
6203,9.74,408
6238,4.21,408
6241,3.06,408
6248,11.85,408
6265,1.22,408
6270,20.7,408
6289,5.21,408
6312,5.19,408
6330,10.89,408
6360,2.36,408
6371,15.88,408
6372,22.27,408
6374,11.39,408
6401,4.73,408
6429,20.38,408
6432,33.62,408
6441,3.92,408
6446,5.58,408
6449,1.96,408
6465,7.57,408
6516,19.3,408
6568,3.22,408
6569,12.64,408
6577,10.01,408
6601,1.63,408
6602,372.59,408
6605,15.0,408
6663,0.8200000000000001,408
6673,9.3,408
6677,18.73,408
6689,27.38,408
6690,14.73,408
6697,6.75,408
6699,0.9,408
6703,30.95,408
6715,17.27,408
6717,12.04,408
6745,21.62,408
6750,18.85,408
6770,10.72,408
6784,4.15,408
6837,1.9100000000000001,408
6847,14.3,408
6858,20.73,408
6885,4.83,408
6888,19.51,408
6913,17.11,408
6919,14.84,408
6927,28.92,408
6928,9.61,408
6938,5.04,408
6941,9.07,408
6946,27.06,408
6960,6.92,408
6962,10.13,408
6979,0.5,408
6992,4.03,408
6993,17.17,408
7002,34.67,408
7003,9.21,408
7044,4.23,408
7074,2.39,408
7076,14.45,408
7109,6.98,408
7111,36.97,408
7133,3.31,408
7158,0.46,408
7159,5.25,408
7180,24.17,408
7181,0.52,408
7197,21.51,408
7214,3.15,408
7228,11.34,408
7275,1.53,408
7276,2.18,408
7284,1.17,408
7298,17.11,408
7315,25.24,408
7316,29.61,408
7328,4.35,408
7339,3.37,408
7341,27.34,408
7350,2.44,408
7373,0.92,408
7378,14.42,408
7395,4.23,408
7400,0.26,408
7415,32.23,408
7416,2.03,408
7418,22.85,408
7429,13.13,408
7434,4.04,408
7436,22.74,408
7437,11.01,408
7438,24.64,408
7452,21.96,408
7454,10.25,408
7492,1.92,408
7496,2.6,408
7509,4.03,408
7533,5.53,408
7553,17.71,408
7562,6.76,408
7588,8.55,408
7599,19.73,408
7604,19.82,408
7639,0.98,408
7672,12.5,408
7709,5.6,408
7729,26.12,408
7754,16.71,408
7759,7.37,408
7760,30.15,408
7762,9.71,408
7764,4.32,408
7774,2.5700000000000003,408
7791,11.61,408
7802,1.54,408
7806,12.02,408
7810,20.33,408
7815,0.96,408
7844,41.36,408
7850,23.84,408
7862,10.37,408
7875,5.77,408
7879,38.02,408
7884,22.07,408
7888,1.9300000000000002,408
7896,19.02,408
7904,2.68,408
7905,28.63,408
7907,17.31,408
7915,7.18,408
7922,1.74,408
7957,0.22,408
7963,3.07,408
7995,8.78,408
8014,20.46,408
8017,1.01,408
8033,3.94,408
8037,21.24,408
8041,2.63,408
8050,6.38,408
8051,3.1,408
8056,3.5300000000000002,408
8063,6.83,408
8079,1.31,408
8082,1.38,408
8099,14.08,408
8100,8.38,408
8101,0.26,408
8108,14.13,408
8132,2.75,408
8146,8.0,408
8148,26.85,408
8161,19.32,408
8175,11.19,408
8177,3.24,408
8191,4.58,408
8205,18.73,408
8214,1.3,408
8265,18.92,408
8267,21.0,408
8291,9.09,408
8296,25.0,408
8317,15.73,408
8325,18.52,408
8335,13.08,408
8358,5.09,408
8360,0.65,408
8364,16.51,408
8392,17.42,408
8394,1.5,408
8395,1.45,408
8397,19.52,408
8416,3.3,408
8417,4.59,408
8418,1.54,408
8488,3.74,408
8496,5.44,408
8508,10.11,408
8544,27.26,408
8549,2.38,408
8550,10.96,408
8554,4.1,408
8556,4.39,408
8562,1.78,408
8581,3.99,408
8586,20.7,408
8592,1.06,408
8624,6.61,408
8638,17.26,408
8643,0.67,408
8681,12.12,408
8682,0.17,408
8700,21.45,408
8709,0.24,408
8710,8.05,408
8765,4.0,408
8768,2.46,408
8772,6.35,408
8779,22.98,408
8783,1.17,408
8787,24.56,408
8793,7.55,408
8796,3.03,408
8805,6.59,408
8826,15.43,408
8838,9.33,408
8840,31.52,408
8846,19.84,408
8854,5.1,408
8859,23.53,408
8910,13.96,408
8930,0.8,408
8949,17.95,408
8956,10.82,408
8965,4.18,408
8970,11.62,408
8977,3.2,408
9005,2.3,408
9024,3.04,408
9031,0.97,408
9040,10.62,408
9052,11.01,408
9054,14.85,408
9068,12.53,408
9079,7.05,408
9081,0.09,408
9101,15.11,408
9103,5.88,408
9108,0.62,408
9114,18.72,408
9125,28.45,408
9127,1.7000000000000002,408
9158,20.89,408
9166,11.18,408
9213,1.8900000000000001,408
9248,3.91,408
9250,19.68,408
9256,0.31,408
9263,3.12,408
9264,26.72,408
9265,5.24,408
9283,13.03,408
9313,0.46,408
9346,9.22,408
9381,26.24,408
9385,1.25,408
9388,10.74,408
9403,21.87,408
9417,7.82,408
9431,2.7,408
9447,13.16,408
9458,3.58,408
9464,25.68,408
9470,0.78,408
9510,14.54,408
9515,0.7000000000000001,408
9543,10.76,408
9550,9.56,408
9551,0.58,408
9552,2.9699999999999998,408
9561,2.7,408
9569,27.29,408
9576,1.7000000000000002,408
9601,2.73,408
9622,5.63,408
9627,19.85,408
9634,18.84,408
9676,19.12,408
9704,9.88,408
9710,1.82,408
9715,14.8,408
9722,20.15,408
9733,35.51,408
9738,6.52,408
9743,3.31,408
9757,8.57,408
9759,13.51,408
9764,9.83,408
9767,0.52,408
9784,1.9500000000000002,408
9786,0.07,408
9801,9.17,408
9816,9.17,408
9829,4.77,408
9837,27.81,408
9844,23.4,408
9851,21.88,408
9878,21.68,408
9884,7.08,408
9901,13.72,408
9912,5.58,408
9913,29.59,408
9915,22.59,408
9928,31.61,408
9949,22.0,408
9950,0.9500000000000001,408
9969,40.35,408
9979,2.12,408
9984,16.15,408
9986,9.25,408
9990,17.91,408
9993,1.35,408
10015,44.89,408
10022,8.34,408
10023,2.23,408
10044,2.81,408
10046,6.38,408
10055,12.22,408
10069,14.14,408
10074,2.5300000000000002,408
10093,32.6,408
10100,0.38,408
10103,10.06,408
10104,1.8599999999999999,408
10123,0.73,408
10132,11.36,408
10136,1.51,408
10144,21.45,408
10145,1.29,408
10147,6.93,408
10149,0.37,408
10164,0.99,408
10168,17.88,408
10170,8.57,408
10224,28.6,408
10227,1.92,408
10234,17.39,408
10235,1.53,408
10253,13.45,408
10268,19.07,408
10278,2.83,408
10280,22.49,408
10297,44.16,408
10306,19.2,408
10325,23.02,408
10338,7.74,408
10371,4.43,408
10382,2.5700000000000003,408
10383,4.11,408
10400,10.66,408
10403,0.19,408
10445,0.08,408
10460,11.72,408
10466,24.72,408
10467,20.59,408
10474,13.61,408
10483,22.82,408
10490,1.3599999999999999,408
10493,12.62,408
10498,23.45,408
10509,2.73,408
10515,6.77,408
10524,2.18,408
10539,6.61,408
10550,7.45,408
10570,3.8,408
10579,27.8,408
10586,0.97,408
10587,0.05,408
10600,3.94,408
10601,2.67,408
10607,1.44,408
10610,2.93,408
10612,1.53,408
10613,0.93,408
10641,6.03,408
10671,6.5,408
10701,1.83,408
10713,15.98,408
10715,22.12,408
10720,20.56,408
10721,26.21,408
10741,15.72,408
10749,5.22,408
10774,20.41,408
10803,26.24,408
10811,8.27,408
10829,6.6,408
10847,1.18,408
10849,3.91,408
10860,6.45,408
10863,17.21,408
10880,39.48,408
10890,25.16,408
10901,15.32,408
10908,35.25,408
10914,7.76,408
10915,2.56,408
10926,3.09,408
10941,1.16,408
10946,23.82,408
10954,2.59,408
10983,2.5700000000000003,408
11019,3.17,408
11051,3.33,408
11052,28.41,408
11056,15.66,408
11059,0.19,408
11065,12.32,408
11067,16.64,408
11077,34.4,408
11079,0.97,408
11094,0.99,408
11095,19.86,408
11111,0.30000000000000004,408
11114,11.43,408
11128,4.47,408
11129,0.54,408
11130,5.19,408
11131,29.65,408
11133,16.35,408
11161,6.44,408
11162,13.79,408
11163,10.36,408
11168,29.07,408
11175,1.25,408
11176,20.48,408
11182,1.83,408
11207,8.8,408
11232,1.44,408
11234,13.51,408
11249,12.01,408
11271,20.21,408
11280,5.62,408
11305,47.63,408
11318,18.99,408
11322,3.51,408
11325,0.58,408
11336,1.82,408
11339,8.53,408
11348,24.47,408
11354,13.51,408
11356,5.74,408
11361,6.88,408
11378,15.98,408
11386,1.08,408
11389,17.3,408
11406,15.0,408
11419,450.03,408
11420,8.79,408
11424,36.08,408
11430,19.97,408
11450,0.38,408
11457,7.43,408
11468,0.52,408
11483,424.62,408
11504,1.69,408
11561,22.39,408
11591,1.9,408
11615,5.2,408
11618,3.61,408
11626,24.15,408
11627,33.24,408
11638,3.8,408
11647,1.33,408
11653,2.21,408
11673,3.03,408
11695,2.9699999999999998,408
11701,1.63,408
11711,1.49,408
11740,3.58,408
11772,10.68,408
11794,33.22,408
11797,3.43,408
11844,36.45,408
11871,19.76,408
11884,0.18,408
11892,16.13,408
11894,36.12,408
11895,0.8300000000000001,408
11919,8.49,408
11956,1.02,408
11958,8.94,408
11979,0.54,408
11980,25.32,408
11999,10.25,408
12011,9.23,408
12014,18.47,408
12015,0.91,408
12024,5.04,408
12036,16.28,408
12038,6.24,408
12073,4.07,408
12081,6.91,408
12084,9.96,408
12086,17.43,408
12089,1.3900000000000001,408
12108,14.81,408
12143,0.24,408
12152,1.53,408
12153,20.07,408
12161,1.7000000000000002,408
12168,0.85,408
12177,3.32,408
12179,0.49,408
12193,8.08,408
12202,35.13,408
12208,9.9,408
12261,0.59,408
12274,29.63,408
12283,1.3,408
12284,19.34,408
12291,24.13,408
12295,23.76,408
12310,22.52,408
12318,0.44,408
12322,24.47,408
12327,23.29,408
12336,16.78,408
12375,20.11,408
12377,6.94,408
12413,10.53,408
12415,10.24,408
12418,28.91,408
12424,2.92,408
12434,11.01,408
12436,10.83,408
12437,15.56,408
12442,12.48,408
12449,2.59,408
12453,14.18,408
12471,15.17,408
12488,1.9500000000000002,408
12497,6.51,408
12503,18.48,408
12513,2.71,408
12516,1.28,408
12520,22.25,408
12525,0.78,408
12574,2.11,408
12582,5.11,408
12597,1.9500000000000002,408
12598,2.63,408
12601,18.83,408
12613,5.31,408
12646,21.27,408
12652,5.75,408
12659,10.17,408
12660,23.93,408
12672,6.24,408
12676,0.63,408
12683,11.16,408
12733,3.16,408
12776,18.53,408
12789,14.7,408
12807,3.86,408
12813,11.32,408
12821,4.1,408
12826,23.72,408
12828,0.6900000000000001,408
12830,14.97,408
12844,1.9300000000000002,408
12849,5.92,408
12850,23.94,408
12867,1.02,408
12869,2.29,408
12897,24.66,408
12901,11.39,408
12907,20.93,408
12918,16.04,408
12957,21.37,408
12973,7.08,408
12978,1.0,408
12987,1.9300000000000002,408
12989,6.78,408
12994,0.8,408
12995,36.4,408
13004,20.48,408
13011,17.18,408
13016,4.74,408
13022,15.62,408
13030,2.41,408
13036,18.31,408
13044,1.87,408
13053,15.39,408
13057,0.28,408
13083,21.41,408
13095,0.56,408
13099,23.8,408
13111,0.16,408
13123,28.15,408
13180,7.36,408
13200,26.36,408
13202,5.14,408
13233,0.59,408
13242,13.56,408
13256,14.73,408
13260,18.1,408
13274,31.56,408
13296,18.57,408
13307,6.67,408
13320,2.27,408
13321,2.31,408
13323,14.74,408
13325,36.56,408
13328,10.28,408
13344,1.02,408
13382,2.04,408
13403,5.06,408
13407,1.6400000000000001,408
13418,5.61,408
13421,14.01,408
13428,3.58,408
13434,1.3,408
13450,3.05,408
13451,5.55,408
13453,3.43,408
13454,2.81,408
13461,29.09,408
13474,10.54,408
13484,22.49,408
13519,19.65,408
13546,29.71,408
13578,4.62,408
13579,11.74,408
13588,24.35,408
13660,36.03,408
13672,7.0,408
13674,5.8,408
13719,13.36,408
13727,16.34,408
13729,1.1,408
13745,1.25,408
13759,2.29,408
13768,3.46,408
13780,16.84,408
13800,14.89,408
13814,1.18,408
13819,22.54,408
13824,7.52,408
13826,10.51,408
13833,14.1,408
13851,13.43,408
13862,12.63,408
13865,21.79,408
13890,1.65,408
13894,4.65,408
13895,25.59,408
13911,6.15,408
13917,19.05,408
13925,17.94,408
13927,16.82,408
13942,26.15,408
13959,18.86,408
13962,16.31,408
13969,9.02,408
13981,4.65,408
14004,8.4,408
14010,12.33,408
14013,5.08,408
14022,11.22,408
14061,0.52,408
14066,3.96,408
14069,1.87,408
14080,4.91,408
14096,0.6900000000000001,408
14100,1.09,408
14109,3.76,408
14114,0.93,408
14116,5.08,408
14123,1.44,408
14127,16.08,408
14128,13.9,408
14131,7.96,408
14143,5.78,408
14154,4.0,408
14170,16.02,408
14197,15.67,408
14205,9.99,408
14220,19.65,408
14233,13.33,408
14239,27.16,408
14241,1.42,408
14247,8.27,408
14263,5.78,408
14282,16.15,408
14344,4.5,408
14345,17.46,408
14348,1.56,408
14351,25.03,408
14364,21.32,408
14389,11.66,408
14404,3.74,408
14410,18.33,408
14413,1.76,408
14515,9.46,408
14558,23.75,408
14574,6.66,408
14592,2.34,408
14603,25.0,408
14610,3.04,408
14629,38.06,408
14635,18.23,408
14645,20.35,408
14648,17.0,408
14651,13.38,408
14689,13.82,408
14698,9.93,408
14700,9.02,408
14704,13.02,408
14716,14.86,408
14717,0.31,408
14727,17.68,408
14753,18.66,408
14777,15.22,408
14794,34.61,408
14805,13.17,408
14811,3.29,408
14812,19.65,408
14823,2.2800000000000002,408
14846,15.69,408
14851,14.04,408
14877,26.79,408
14918,19.7,408
14927,24.28,408
14932,0.39,408
14938,9.43,408
14952,13.93,408
14959,13.59,408
14963,0.61,408
14975,19.82,408
14994,4.77,408
14999,2.64,408
15003,3.12,408
15005,38.9,408
15019,2.43,408
15049,28.3,408
15054,3.17,408
15070,0.15,408
15085,22.35,408
15088,11.93,408
15125,1.25,408
15129,17.76,408
15179,10.54,408
15182,2.85,408
15195,0.44,408
15201,22.31,408
15204,11.52,408
15206,7.96,408
15217,19.26,408
15220,11.51,408
15224,8.22,408
15235,28.46,408
15236,3.18,408
15244,1.4100000000000001,408
15261,6.38,408
15265,10.79,408
15288,16.71,408
15304,23.24,408
15310,8.23,408
15312,0.87,408
15316,0.68,408
15328,0.66,408
15349,5.26,408
15351,1.09,408
15353,5.15,408
15357,0.22,408
15378,25.82,408
15386,27.8,408
15406,15.87,408
15412,2.79,408
15414,20.11,408
15427,723.1,408
15432,17.12,408
15450,26.48,408
15451,15.63,408
15469,2.2,408
15474,5.94,408
15489,17.15,408
15527,0.7000000000000001,408
15528,8.8,408
15534,0.97,408
15537,0.99,408
15546,20.69,408
15589,23.2,408
15590,14.17,408
15591,7.78,408
15595,5.67,408
15614,3.15,408
15639,23.38,408
15642,14.5,408
15662,2.42,408
15683,16.46,408
15685,3.74,408
15709,0.9500000000000001,408
15728,3.62,408
15758,4.99,408
15760,4.46,408
15764,0.89,408
15771,2.71,408
15773,4.42,408
15774,0.75,408
15786,10.98,408
15815,2.56,408
15819,37.07,408
15837,28.12,408
15883,1.8399999999999999,408
15891,21.24,408
15901,3.27,408
15912,2.16,408
15914,0.6900000000000001,408
15929,1.96,408
15935,22.8,408
15944,4.07,408
15946,12.97,408
15951,1.67,408
15955,17.5,408
15956,16.57,408
15962,11.1,408
15971,1.49,408
15978,34.4,408
15981,7.02,408
16014,13.46,408
16015,32.17,408
16031,6.8,408
16032,3.9,408
16074,18.85,408
16090,20.22,408
16093,0.99,408
16100,5.8,408
16101,21.8,408
16105,16.62,408
16115,9.71,408
16143,0.30000000000000004,408
16172,13.63,408
16180,5.0,408
16213,23.12,408
16217,3.27,408
16221,2.45,408
16231,1.71,408
16247,0.05,408
16269,30.29,408
16294,2.19,408
16340,0.33,408
16341,22.36,408
16350,18.31,408
16362,16.45,408
16363,12.44,408
16387,4.06,408
16403,24.11,408
16404,29.5,408
16406,8.34,408
16429,1.11,408
16434,3.37,408
16438,0.52,408
16450,3.89,408
16466,2.41,408
16490,3.47,408
16491,1.63,408
16516,3.93,408
16533,13.82,408
16537,28.26,408
16545,31.93,408
16546,25.13,408
16547,13.06,408
16585,0.9,408
16592,14.82,408
16609,13.77,408
16625,12.73,408
16639,0.87,408
16649,17.45,408
16665,5.74,408
16667,1.81,408
16669,14.66,408
16670,14.45,408
16672,21.34,408
16700,12.12,408
16706,8.16,408
16729,1.58,408
16762,1.9,408
16779,11.42,408
16810,18.81,408
16812,5.68,408
16833,13.44,408
16840,5.09,408
16845,0.41000000000000003,408
16852,1.56,408
16855,20.53,408
16870,9.72,408
16875,0.65,408
16882,10.84,408
16884,4.5600000000000005,408
16890,14.29,408
16910,2.5300000000000002,408
16913,7.43,408
16919,11.77,408
16952,15.58,408
16956,10.97,408
16960,8.42,408
16961,19.33,408
16980,13.85,408
16990,4.89,408
0,0.74,414
22,13.32,414
25,28.48,414
32,20.63,414
49,0.73,414
65,17.25,414
113,6.9,414
122,1.65,414
126,3.37,414
143,2.92,414
158,9.88,414
184,25.97,414
193,0.71,414
223,3.3,414
229,7.03,414
253,0.05,414
264,25.37,414
274,21.01,414
296,4.69,414
312,21.85,414
323,3.34,414
344,6.57,414
359,26.12,414
361,6.5600000000000005,414
393,5.58,414
395,10.53,414
396,2.88,414
406,0.45,414
416,24.68,414
430,20.02,414
448,27.8,414
465,2.12,414
492,0.86,414
494,0.42,414
501,16.83,414
504,18.75,414
548,10.64,414
550,19.81,414
560,0.89,414
599,7.16,414
607,19.13,414
608,2.08,414
645,2.23,414
650,0.22,414
679,16.96,414
683,5.07,414
688,16.57,414
697,356.91,414
725,6.83,414
735,1.54,414
742,1.29,414
762,15.81,414
768,8.64,414
777,20.68,414
831,11.7,414
845,23.54,414
891,12.29,414
894,14.63,414
896,25.23,414
915,19.85,414
920,24.42,414
929,22.3,414
939,15.83,414
971,29.92,414
979,20.86,414
1030,30.72,414
1032,10.33,414
1043,29.08,414
1066,10.98,414
1081,3.26,414
1092,27.65,414
1094,3.56,414
1099,18.69,414
1112,7.48,414
1160,13.21,414
1227,4.55,414
1241,20.04,414
1247,18.22,414
1248,3.71,414
1259,21.82,414
1263,7.15,414
1283,12.59,414
1292,1.8900000000000001,414
1299,3.49,414
1300,74.48,414
1304,0.9500000000000001,414
1306,0.63,414
1326,275.92,414
1328,15.17,414
1335,15.3,414
1336,1.38,414
1354,1.9500000000000002,414
1360,0.9,414
1379,20.66,414
1380,9.45,414
1382,10.27,414
1383,24.39,414
1393,3.15,414
1419,22.57,414
1444,6.14,414
1473,25.51,414
1485,0.59,414
1489,9.89,414
1502,3.66,414
1506,4.62,414
1530,0.58,414
1541,6.6,414
1557,1.73,414
1570,32.22,414
1597,26.36,414
1604,25.85,414
1610,2.43,414
1618,10.11,414
1623,1.8900000000000001,414
1634,1.69,414
1659,2.12,414
1670,22.29,414
1678,12.15,414
1703,30.34,414
1706,14.62,414
1726,2.34,414
1727,1.54,414
1752,8.42,414
1754,14.03,414
1770,3.9699999999999998,414
1778,0.25,414
1789,12.02,414
1790,5.53,414
1801,16.82,414
1811,30.21,414
1812,6.08,414
1821,1.7000000000000002,414
1825,15.91,414
1834,24.38,414
1836,3.34,414
1837,16.69,414
1842,4.75,414
1852,5.8100000000000005,414
1857,8.23,414
1882,3.9,414
1886,17.55,414
1893,4.1,414
1897,24.67,414
1913,16.69,414
1922,26.72,414
1942,14.8,414
1956,0.54,414
1964,4.55,414
1986,15.75,414
1994,28.47,414
2009,5.4,414
2011,0.15,414
2019,18.58,414
2030,23.3,414
2037,22.57,414
2044,2.15,414
2050,7.49,414
2053,16.65,414
2057,11.73,414
2072,0.08,414
2073,23.68,414
2074,0.47000000000000003,414
2082,6.84,414
2112,10.66,414
2114,15.74,414
2136,17.37,414
2148,30.79,414
2167,21.7,414
2178,21.96,414
2184,0.53,414
2205,1.83,414
2215,2.77,414
2230,17.85,414
2278,1.04,414
2335,22.73,414
2357,20.89,414
2361,4.46,414
2375,25.18,414
2391,16.98,414
2445,23.58,414
2459,15.74,414
2471,8.26,414
2473,0.14,414
2478,2.22,414
2491,26.18,414
2494,36.38,414
2497,22.2,414
2513,4.92,414
2532,12.31,414
2541,19.75,414
2565,6.3,414
2567,2.54,414
2579,2.48,414
2588,7.07,414
2600,3.94,414
2612,10.9,414
2613,24.93,414
2628,2.94,414
2630,1.21,414
2634,28.28,414
2639,5.48,414
2650,25.71,414
2655,1.55,414
2662,18.05,414
2746,16.61,414
2766,3.29,414
2768,27.51,414
2789,3.59,414
2822,11.23,414
2823,1.9100000000000001,414
2851,5.37,414
2870,17.59,414
2878,5.35,414
2886,0.5700000000000001,414
2891,0.8,414
2904,3.58,414
2945,3.17,414
2957,9.08,414
2965,17.75,414
2976,0.27,414
2979,15.4,414
2987,2.54,414
2993,2.0,414
2995,8.8,414
2996,7.34,414
2999,0.9,414
3013,15.72,414
3026,15.27,414
3036,17.99,414
3040,18.47,414
3044,14.11,414
3057,43.75,414
3068,0.74,414
3069,26.75,414
3070,20.68,414
3075,9.66,414
3096,20.74,414
3103,11.4,414
3107,3.71,414
3108,9.66,414
3109,25.92,414
3161,17.1,414
3163,19.13,414
3191,6.68,414
3210,16.05,414
3225,10.22,414
3235,28.31,414
3275,8.41,414
3285,0.9400000000000001,414
3313,3.55,414
3346,2.83,414
3349,9.12,414
3351,2.9699999999999998,414
3361,10.15,414
3363,2.58,414
3376,18.72,414
3389,2.4,414
3390,2.26,414
3401,21.45,414
3413,17.57,414
3415,2.91,414
3441,14.83,414
3469,15.14,414
3496,17.82,414
3503,2.88,414
3515,12.05,414
3516,4.23,414
3521,3.76,414
3543,7.5600000000000005,414
3548,6.04,414
3553,17.2,414
3580,0.84,414
3591,9.16,414
3595,24.83,414
3627,28.26,414
3636,19.59,414
3638,1.4,414
3657,12.05,414
3683,1.98,414
3688,9.3,414
3701,11.79,414
3707,30.37,414
3708,15.85,414
3723,44.7,414
3725,3.74,414
3733,1.01,414
3735,4.74,414
3737,3.3,414
3744,3.8200000000000003,414
3748,2.91,414
3749,3.26,414
3764,0.17,414
3791,5.19,414
3793,8.57,414
3833,1.6400000000000001,414
3857,21.76,414
3858,1.88,414
3863,3.32,414
3867,2.95,414
3889,20.91,414
3901,12.31,414
3903,2.76,414
3906,32.24,414
3922,22.81,414
3923,0.68,414
3926,2.16,414
3945,9.51,414
3946,31.91,414
3955,8.07,414
3956,3.25,414
3987,2.67,414
3996,0.92,414
4026,7.38,414
4035,15.12,414
4040,9.01,414
4054,11.58,414
4066,32.95,414
4077,4.51,414
4087,1.1400000000000001,414
4090,10.69,414
4100,20.62,414
4129,785.08,414
4178,1.49,414
4185,11.01,414
4187,20.39,414
4207,36.37,414
4215,23.2,414
4222,13.44,414
4231,5.14,414
4232,3.88,414
4246,8.62,414
4249,22.52,414
4257,23.83,414
4268,26.53,414
4277,28.71,414
4291,0.96,414
4299,1.8,414
4301,22.44,414
4320,0.9400000000000001,414
4336,1.83,414
4345,21.7,414
4346,1.05,414
4352,12.25,414
4372,8.59,414
4391,43.46,414
4393,12.86,414
4396,0.05,414
4402,21.02,414
4405,14.04,414
4409,21.0,414
4441,8.83,414
4445,10.16,414
4472,2.5300000000000002,414
4476,1.02,414
4485,2.56,414
4496,2.84,414
4499,13.32,414
4507,2.79,414
4512,7.83,414
4518,25.14,414
4520,17.69,414
4531,0.2,414
4533,14.35,414
4535,14.4,414
4545,21.1,414
4548,1.1400000000000001,414
4563,16.78,414
4564,4.46,414
4567,33.33,414
4576,21.92,414
4585,2.29,414
4587,6.95,414
4592,7.27,414
4600,1.11,414
4608,1.22,414
4613,46.29,414
4617,3.5300000000000002,414
4622,29.26,414
4626,5.74,414
4640,0.53,414
4645,2.55,414
4657,8.0,414
4697,0.55,414
4704,2.37,414
4727,18.0,414
4732,3.03,414
4748,0.86,414
4752,0.89,414
4771,10.48,414
4785,2.18,414
4786,30.99,414
4842,16.44,414
4847,19.43,414
4860,10.89,414
4868,21.48,414
4871,2.38,414
4882,4.96,414
4886,16.61,414
4906,15.32,414
4914,16.38,414
4925,2.8200000000000003,414
4952,2.94,414
4954,5.61,414
4980,27.91,414
5020,3.95,414
5021,11.75,414
5028,17.18,414
5031,1.81,414
5032,16.96,414
5036,8.26,414
5040,21.74,414
5045,29.08,414
5084,7.47,414
5092,2.23,414
5095,2.63,414
5123,35.27,414
5164,10.13,414
5174,11.25,414
5197,13.76,414
5202,4.95,414
5234,24.86,414
5235,4.96,414
5239,9.06,414
5240,2.75,414
5255,6.06,414
5259,1.47,414
5266,18.46,414
5279,1.76,414
5290,2.47,414
5291,16.57,414
5295,1.98,414
5298,712.14,414
5299,22.74,414
5321,3.86,414
5339,6.25,414
5350,21.51,414
5351,24.36,414
5357,1.2,414
5376,18.19,414
5384,6.43,414
5387,14.26,414
5392,9.87,414
5415,16.68,414
5420,5.43,414
5426,1.33,414
5436,12.87,414
5446,18.56,414
5453,11.16,414
5485,20.86,414
5488,21.72,414
5502,0.42,414
5514,29.09,414
5520,4.63,414
5521,3.15,414
5551,12.2,414
5560,0.91,414
5593,20.91,414
5598,22.37,414
5616,2.15,414
5620,0.49,414
5632,1.77,414
5635,14.01,414
5643,1.13,414
5647,4.8100000000000005,414
5665,8.44,414
5668,2.13,414
5699,35.47,414
5713,5.53,414
5728,24.34,414
5740,0.47000000000000003,414
5745,3.3,414
5758,0.34,414
5768,14.92,414
5792,8.1,414
5831,4.04,414
5834,4.34,414
5859,10.78,414
5886,0.2,414
5890,13.64,414
5892,15.11,414
5908,6.02,414
5915,7.74,414
5916,24.97,414
5921,16.93,414
5923,1.82,414
5938,0.91,414
5963,18.54,414
